RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Toques2022-2023,Def. pen.2022-2023,3.º def.2022-2023,3.º cent.2022-2023,3.º ataq.2022-2023,Ataq. pen.2022-2023,Balón vivo2022-2023,Att2022-2023,Succ2022-2023,Exitosa%2022-2023,Tkld2022-2023,Tkld%2022-2023,Transportes2022-2023,Dist. tot.2022-2023,Dist. prg.2022-2023,PrgC2022-2023,1/32022-2023,TAP2022-2023,Errores de control2022-2023,Des2022-2023,Rec2022-2023,PrgR2022-2023
2527,Jay Stansfield,eng ENG,DL,Fulham,eng Premier League,19,2002,1.0,35.0,2.0,7.0,14.0,15.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,13.0,88.0,35.0,2.0,2.0,0.0,2.0,2.0,23.0,4.0
2528,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,1516.0,174.0,812.0,673.0,39.0,11.0,1516.0,2.0,2.0,100.0,0.0,0.0,839.0,4648.0,2452.0,9.0,6.0,0.0,11.0,4.0,909.0,3.0
2529,Jason Steele,eng ENG,PO,Brighton,eng Premier League,31,1990,15.0,574.0,469.0,570.0,4.0,0.0,0.0,574.0,1.0,1.0,100.0,0.0,0.0,377.0,1675.0,868.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0
2530,Calvin Stengs,nl NED,DL,Nice,fr Ligue 1,23,1998,2.4,119.0,0.0,14.0,47.0,61.0,6.0,119.0,10.0,6.0,60.0,3.0,30.0,105.0,727.0,332.0,10.0,11.0,1.0,6.0,3.0,100.0,16.0
2531,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,259.0,14.0,90.0,117.0,54.0,2.0,259.0,4.0,0.0,0.0,3.0,75.0,109.0,410.0,221.0,3.0,5.0,2.0,5.0,0.0,131.0,5.0
5065,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,13.5,698.0,129.0,372.0,292.0,36.0,7.0,698.0,3.0,3.0,100.0,0.0,0.0,384.0,1809.0,949.0,10.0,5.0,0.0,5.0,2.0,423.0,3.0
2534,Raheem Sterling,eng ENG,"DL,CC",Chelsea,eng Premier League,27,1994,21.0,910.0,8.0,63.0,278.0,583.0,121.0,910.0,93.0,39.0,41.9,46.0,49.5,651.0,4002.0,2153.0,81.0,56.0,39.0,46.0,50.0,749.0,186.0
2535,Angelo Stiller,de GER,CC,Hoffenheim,de Bundesliga,21,2001,7.8,466.0,17.0,106.0,243.0,121.0,11.0,466.0,7.0,3.0,42.9,3.0,42.9,226.0,951.0,357.0,4.0,7.0,0.0,15.0,11.0,266.0,16.0
2536,Lars Stindl,de GER,"DL,CC",M'Gladbach,de Bundesliga,33,1988,19.3,980.0,22.0,127.0,554.0,301.0,47.0,980.0,22.0,8.0,36.4,11.0,50.0,552.0,2050.0,903.0,22.0,21.0,2.0,33.0,27.0,771.0,89.0
2537,Kevin Stöger,at AUT,CC,Bochum,de Bundesliga,28,1993,28.9,1917.0,32.0,281.0,1081.0,571.0,37.0,1914.0,52.0,22.0,42.3,21.0,40.4,901.0,4339.0,2056.0,43.0,40.0,3.0,43.0,35.0,1134.0,98.0
2538,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,1210.0,60.0,387.0,539.0,293.0,15.0,1210.0,35.0,13.0,37.1,18.0,51.4,663.0,3977.0,2265.0,50.0,27.0,5.0,11.0,14.0,710.0,51.0
2539,John Stones,eng ENG,"DF,CC",Manchester City,eng Premier League,28,1994,20.5,1690.0,101.0,544.0,942.0,210.0,27.0,1690.0,10.0,6.0,60.0,1.0,10.0,1080.0,6201.0,3250.0,28.0,32.0,1.0,8.0,4.0,1312.0,34.0
2540,Jørgen Strand Larsen,no NOR,DL,Celta Vigo,es La Liga,22,2000,18.9,576.0,29.0,56.0,277.0,248.0,84.0,576.0,31.0,14.0,45.2,15.0,48.4,348.0,1327.0,460.0,17.0,6.0,9.0,74.0,24.0,438.0,73.0
2541,Tony Strata,fr FRA,"CC,DF",Ajaccio,fr Ligue 1,17,2004,1.5,51.0,7.0,30.0,22.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,31.0,170.0,105.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0
2542,Gabriel Strefezza,br BRA,"DL,CC",Lecce,it Serie A,25,1997,27.1,1285.0,14.0,131.0,531.0,648.0,68.0,1282.0,92.0,36.0,39.1,42.0,45.7,839.0,5004.0,2248.0,72.0,58.0,19.0,82.0,69.0,935.0,177.0
2543,Dávid Strelec,sk SVK,DL,Spezia,it Serie A,21,2001,1.9,60.0,0.0,2.0,29.0,29.0,12.0,60.0,3.0,0.0,0.0,3.0,100.0,32.0,135.0,54.0,2.0,3.0,0.0,3.0,4.0,45.0,14.0
2544,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,1619.0,92.0,538.0,708.0,379.0,31.0,1619.0,18.0,9.0,50.0,7.0,38.9,700.0,2806.0,1465.0,24.0,25.0,1.0,25.0,12.0,803.0,53.0
2545,Cristhian Stuani,uy URU,DL,Girona,es La Liga,35,1986,12.1,281.0,5.0,28.0,133.0,121.0,56.0,275.0,4.0,0.0,0.0,3.0,75.0,137.0,406.0,145.0,2.0,1.0,1.0,23.0,6.0,193.0,26.0
2546,Damián Suárez,uy URU,"DF,CC",Getafe,es La Liga,34,1988,21.6,1169.0,42.0,299.0,580.0,306.0,15.0,1169.0,34.0,13.0,38.2,21.0,61.8,462.0,1781.0,959.0,21.0,23.0,5.0,23.0,6.0,542.0,72.0
2547,Denis Suárez,es ESP,"CC,DL",Espanyol,es La Liga,28,1994,10.5,541.0,9.0,79.0,302.0,167.0,12.0,541.0,28.0,19.0,67.9,9.0,32.1,311.0,2014.0,945.0,26.0,20.0,2.0,13.0,11.0,363.0,34.0
2548,Mario Suárez,es ESP,"CC,DF",Rayo Vallecano,es La Liga,35,1987,0.1,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2549,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,976.0,57.0,306.0,483.0,199.0,15.0,976.0,34.0,22.0,64.7,11.0,32.4,697.0,4072.0,2110.0,26.0,34.0,2.0,16.0,10.0,611.0,66.0
2550,Isaac Success,ng NGA,DL,Udinese,it Serie A,26,1996,20.2,831.0,20.0,48.0,356.0,439.0,101.0,831.0,64.0,30.0,46.9,29.0,45.3,569.0,2585.0,914.0,37.0,26.0,13.0,95.0,44.0,735.0,200.0
2551,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,2031.0,178.0,811.0,1013.0,217.0,40.0,2031.0,10.0,9.0,90.0,1.0,10.0,1321.0,6298.0,3500.0,37.0,36.0,1.0,10.0,8.0,1527.0,57.0
2552,Ibrahim Sulemana,gh GHA,CC,Hellas Verona,it Serie A,19,2003,7.2,281.0,26.0,89.0,151.0,49.0,8.0,281.0,13.0,5.0,38.5,8.0,61.5,131.0,679.0,202.0,4.0,7.0,0.0,10.0,9.0,118.0,5.0
5107,Kamaldeen Sulemana,gh GHA,"DL,CC",Southampton,eng Premier League,20,2002,14.299999999999999,661.0,9.0,66.0,257.0,355.0,69.0,661.0,100.0,51.0,99.8,45.0,89.4,466.0,3801.0,1513.0,49.0,37.0,28.0,48.0,28.0,464.0,137.0
2555,Crysencio Summerville,nl NED,DL,Leeds United,eng Premier League,20,2001,15.8,637.0,10.0,99.0,241.0,311.0,70.0,637.0,60.0,24.0,40.0,22.0,36.7,420.0,2617.0,1326.0,51.0,27.0,19.0,45.0,36.0,438.0,92.0
2556,Ivan Šunjić,hr CRO,CC,Hertha BSC,de Bundesliga,25,1996,11.0,478.0,31.0,127.0,305.0,54.0,7.0,478.0,6.0,0.0,0.0,5.0,83.3,199.0,778.0,321.0,6.0,5.0,2.0,7.0,6.0,240.0,6.0
2557,Sam Surridge,eng ENG,DL,Nott'ham Forest,eng Premier League,24,1998,3.6,137.0,9.0,27.0,55.0,59.0,15.0,137.0,5.0,2.0,40.0,2.0,40.0,71.0,361.0,140.0,2.0,5.0,1.0,13.0,4.0,93.0,17.0
2558,Suso,es ESP,"CC,DL",Sevilla,es La Liga,28,1993,11.8,675.0,6.0,59.0,235.0,392.0,23.0,675.0,42.0,25.0,59.5,13.0,31.0,461.0,2714.0,1238.0,27.0,27.0,7.0,17.0,19.0,521.0,96.0
2559,Yuito Suzuki,jp JPN,"DL,CC",Strasbourg,fr Ligue 1,20,2001,0.4,23.0,1.0,2.0,10.0,12.0,4.0,23.0,3.0,2.0,66.7,1.0,33.3,14.0,135.0,52.0,3.0,1.0,2.0,3.0,0.0,16.0,6.0
2560,Mattias Svanberg,se SWE,"CC,DL",Wolfsburg,de Bundesliga,23,1999,20.4,811.0,29.0,137.0,393.0,300.0,59.0,811.0,45.0,17.0,37.8,22.0,48.9,431.0,2119.0,1024.0,29.0,21.0,8.0,48.0,19.0,483.0,85.0
2561,Mile Svilar,rs SRB,PO,Roma,it Serie A,22,1999,3.0,79.0,70.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,46.0,373.0,243.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2562,Williot Swedberg,se SWE,CC,Celta Vigo,es La Liga,18,2004,0.6,27.0,2.0,5.0,12.0,11.0,1.0,27.0,2.0,1.0,50.0,1.0,50.0,16.0,91.0,66.0,1.0,2.0,0.0,1.0,0.0,15.0,5.0
5127,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,29.7,2011.0,120.0,543.0,921.0,571.0,31.0,2011.0,63.0,19.0,60.4,39.0,123.30000000000001,1297.0,7873.0,3939.0,79.0,77.0,8.0,40.0,43.0,1112.0,172.0
2565,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,32,1990,27.5,837.0,731.0,833.0,4.0,0.0,0.0,837.0,1.0,1.0,100.0,0.0,0.0,498.0,2576.0,1593.0,0.0,0.0,0.0,1.0,0.0,406.0,0.0
2566,Dominik Szoboszlai,hu HUN,"CC,DL",RB Leipzig,de Bundesliga,21,2000,27.2,1908.0,28.0,235.0,952.0,750.0,56.0,1907.0,105.0,53.0,50.5,41.0,39.0,1134.0,6004.0,2911.0,75.0,68.0,12.0,57.0,33.0,1294.0,157.0
5135,Alexander Sørloth,no NOR,DL,Real Sociedad,es La Liga,26,1995,26.6,810.0,29.0,64.0,331.0,434.0,110.0,810.0,76.0,29.0,38.7,43.0,156.0,459.0,2845.0,1264.0,41.0,30.0,19.0,84.0,61.0,592.0,133.0
2569,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,2237.0,86.0,527.0,1118.0,610.0,48.0,2237.0,38.0,10.0,26.3,19.0,50.0,1539.0,7465.0,3182.0,38.0,44.0,5.0,46.0,16.0,1405.0,171.0
2570,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,1895.0,223.0,952.0,915.0,40.0,19.0,1895.0,9.0,7.0,77.8,1.0,11.1,1075.0,6032.0,2961.0,8.0,4.0,0.0,5.0,10.0,1269.0,4.0
2571,Benjamin Tahirovic,ba BIH,CC,Roma,it Serie A,19,2003,3.9,194.0,10.0,58.0,112.0,26.0,1.0,194.0,2.0,1.0,50.0,1.0,50.0,91.0,453.0,185.0,0.0,3.0,0.0,2.0,1.0,117.0,3.0
2572,Waniss Taibi,fr FRA,CC,Angers,fr Ligue 1,20,2002,2.1,171.0,4.0,35.0,98.0,39.0,2.0,171.0,3.0,2.0,66.7,1.0,33.3,125.0,730.0,317.0,8.0,3.0,1.0,5.0,0.0,118.0,7.0
2573,Flavien Tait,fr FRA,CC,Rennes,fr Ligue 1,29,1993,18.7,1268.0,29.0,143.0,803.0,336.0,44.0,1268.0,45.0,22.0,48.9,17.0,37.8,1056.0,6119.0,2800.0,52.0,46.0,13.0,25.0,29.0,962.0,56.0
2574,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,2365.0,481.0,1500.0,847.0,28.0,16.0,2365.0,11.0,7.0,63.6,4.0,36.4,1681.0,10840.0,5959.0,13.0,7.0,0.0,14.0,8.0,1547.0,0.0
2575,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,9.0,1.0,3.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,8.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0
2576,Adrien Tameze,cm CMR,CC,Hellas Verona,it Serie A,28,1994,33.7,1428.0,97.0,380.0,829.0,244.0,21.0,1428.0,53.0,26.0,49.1,22.0,41.5,713.0,3953.0,1618.0,32.0,34.0,4.0,39.0,34.0,739.0,58.0
2577,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,109.0,5.0,48.0,59.0,3.0,0.0,109.0,2.0,1.0,50.0,1.0,50.0,68.0,308.0,133.0,1.0,2.0,0.0,3.0,1.0,71.0,2.0
2578,Renato Tapia,pe PER,"CC,DF",Celta Vigo,es La Liga,27,1995,16.1,993.0,65.0,318.0,564.0,120.0,9.0,993.0,19.0,11.0,57.9,7.0,36.8,582.0,2624.0,1231.0,12.0,14.0,1.0,11.0,14.0,648.0,8.0
2579,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,2522.0,254.0,1143.0,1286.0,109.0,20.0,2520.0,25.0,16.0,64.0,2.0,8.0,1516.0,9044.0,5323.0,40.0,14.0,0.0,15.0,12.0,1668.0,10.0
2580,Florian Tardieu,fr FRA,CC,Troyes,fr Ligue 1,30,1992,11.2,870.0,36.0,218.0,503.0,158.0,11.0,867.0,12.0,7.0,58.3,3.0,25.0,650.0,3120.0,1385.0,20.0,22.0,4.0,12.0,12.0,584.0,17.0
2581,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,463.0,20.0,149.0,186.0,131.0,0.0,463.0,2.0,2.0,100.0,0.0,0.0,197.0,673.0,409.0,3.0,5.0,0.0,5.0,6.0,241.0,13.0
2582,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,2119.0,369.0,1090.0,926.0,113.0,81.0,2119.0,10.0,9.0,90.0,1.0,10.0,982.0,4413.0,2295.0,13.0,3.0,1.0,22.0,5.0,1209.0,11.0
2583,Ciprian Tătărușanu,ro ROU,PO,Milan,it Serie A,36,1986,16.0,587.0,509.0,587.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,359.0,1963.0,1284.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0
2584,Niklas Tauer,de GER,"DF,CC",Mainz 05,de Bundesliga,21,2001,1.0,70.0,5.0,23.0,38.0,10.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,40.0,205.0,100.0,1.0,2.0,0.0,1.0,1.0,47.0,4.0
2585,Nuno Tavares,pt POR,"DF,CC",Marseille,fr Ligue 1,22,2000,26.1,1779.0,45.0,361.0,685.0,765.0,88.0,1779.0,138.0,54.0,39.1,74.0,53.6,1213.0,8076.0,3913.0,96.0,68.0,19.0,75.0,67.0,1114.0,245.0
2586,Marcus Tavernier,eng ENG,"CC,DL",Bournemouth,eng Premier League,23,1999,19.4,1008.0,37.0,200.0,390.0,450.0,59.0,1008.0,96.0,45.0,46.9,45.0,46.9,592.0,4060.0,2028.0,67.0,43.0,21.0,46.0,40.0,636.0,137.0
2587,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,12.2,687.0,46.0,190.0,301.0,204.0,9.0,687.0,13.0,4.0,30.8,7.0,53.8,399.0,2373.0,1198.0,25.0,26.0,2.0,14.0,7.0,377.0,57.0
2588,Aurélien Tchouaméni,fr FRA,CC,Real Madrid,es La Liga,22,2000,23.5,1990.0,94.0,470.0,1234.0,298.0,29.0,1990.0,39.0,28.0,71.8,8.0,20.5,1291.0,6841.0,3344.0,41.0,43.0,4.0,24.0,12.0,1533.0,23.0
2589,Mathys Tel,fr FRA,DL,Bayern Munich,de Bundesliga,17,2005,4.6,240.0,4.0,11.0,98.0,132.0,37.0,240.0,30.0,10.0,33.3,18.0,60.0,164.0,948.0,372.0,12.0,7.0,6.0,24.0,11.0,189.0,59.0
2590,Semir Telalovic,de GER,"CC,DL",M'Gladbach,de Bundesliga,22,1999,0.1,4.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
2591,Alex Telles,br BRA,DF,Sevilla,es La Liga,29,1992,15.9,880.0,57.0,287.0,348.0,252.0,11.0,880.0,28.0,14.0,50.0,13.0,46.4,400.0,1946.0,936.0,21.0,11.0,4.0,11.0,1.0,461.0,80.0
2592,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,30,1992,37.2,1457.0,1076.0,1436.0,22.0,0.0,0.0,1457.0,0.0,0.0,0.0,0.0,0.0,963.0,4887.0,3425.0,0.0,0.0,0.0,1.0,1.0,851.0,0.0
2593,Simon Terodde,de GER,DL,Schalke 04,de Bundesliga,34,1988,20.3,505.0,10.0,39.0,244.0,224.0,87.0,504.0,13.0,2.0,15.4,8.0,61.5,218.0,671.0,191.0,5.0,2.0,3.0,43.0,16.0,362.0,68.0
2594,Filippo Terracciano,it ITA,"DF,CC",Hellas Verona,it Serie A,19,2003,9.1,439.0,21.0,110.0,224.0,113.0,9.0,439.0,12.0,6.0,50.0,3.0,25.0,217.0,1267.0,618.0,16.0,13.0,0.0,17.0,4.0,242.0,24.0
2595,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,32,1990,29.0,1135.0,893.0,1125.0,10.0,0.0,0.0,1135.0,1.0,1.0,100.0,0.0,0.0,602.0,3154.0,1984.0,0.0,0.0,0.0,1.0,0.0,612.0,0.0
5193,Ramón Terrats,es ESP,CC,Villarreal,es La Liga,21,2000,11.5,657.0,26.0,133.0,354.0,174.0,18.0,657.0,34.0,17.0,91.7,16.0,104.8,403.0,1975.0,1017.0,25.0,16.0,2.0,25.0,16.0,486.0,36.0
2598,Martin Terrier,fr FRA,"DL,CC",Rennes,fr Ligue 1,25,1997,14.7,782.0,12.0,65.0,361.0,362.0,85.0,782.0,26.0,9.0,34.6,14.0,53.8,580.0,3282.0,1254.0,34.0,33.0,9.0,26.0,15.0,591.0,137.0
2599,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,10.4,824.0,26.0,220.0,341.0,272.0,9.0,824.0,27.0,16.0,59.3,8.0,29.6,484.0,3453.0,1961.0,49.0,28.0,4.0,14.0,7.0,511.0,61.0
5201,Tetê,br BRA,DL,Leicester City,eng Premier League,22,2000,20.5,999.0,8.0,117.0,417.0,485.0,90.0,999.0,87.0,41.0,99.5,38.0,82.2,718.0,4797.0,2030.0,71.0,39.0,42.0,50.0,28.0,719.0,185.0
2602,Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,28.5,1896.0,107.0,556.0,877.0,489.0,30.0,1896.0,37.0,21.0,56.8,12.0,32.4,821.0,4563.0,2401.0,75.0,55.0,4.0,22.0,24.0,946.0,69.0
2603,Florian Thauvin,fr FRA,"DL,CC",Udinese,it Serie A,29,1993,6.1,292.0,4.0,15.0,138.0,144.0,19.0,292.0,33.0,10.0,30.3,21.0,63.6,187.0,1209.0,518.0,19.0,19.0,5.0,19.0,8.0,216.0,49.0
2604,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,34.7,2856.0,222.0,1081.0,1644.0,141.0,40.0,2856.0,14.0,7.0,50.0,7.0,50.0,2313.0,14175.0,8082.0,37.0,35.0,0.0,15.0,5.0,2163.0,4.0
5211,Malick Thiaw,de GER,DF,Milan,it Serie A,20,2001,18.1,1367.0,144.0,651.0,675.0,48.0,18.0,1367.0,6.0,2.0,75.0,3.0,100.0,808.0,3668.0,2013.0,7.0,10.0,0.0,4.0,4.0,915.0,2.0
2607,Jan Thielmann,de GER,DL,Köln,de Bundesliga,20,2002,9.7,373.0,7.0,46.0,146.0,192.0,31.0,373.0,35.0,19.0,54.3,13.0,37.1,230.0,1616.0,654.0,27.0,15.0,9.0,38.0,12.0,245.0,66.0
2608,Sada Thioub,sn SEN,"DF,DL",Angers,fr Ligue 1,27,1995,11.8,640.0,14.0,116.0,301.0,234.0,21.0,640.0,35.0,16.0,45.7,16.0,45.7,474.0,2899.0,1288.0,23.0,22.0,5.0,15.0,20.0,447.0,78.0
2609,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,11.9,786.0,39.0,319.0,359.0,115.0,3.0,786.0,12.0,6.0,50.0,5.0,41.7,355.0,1374.0,610.0,10.0,8.0,1.0,9.0,8.0,414.0,13.0
5221,Adrien Thomasson,fr FRA,CC,Strasbourg,fr Ligue 1,28,1993,24.6,1347.0,33.0,212.0,647.0,495.0,97.0,1347.0,34.0,20.0,116.7,8.0,48.6,1035.0,5077.0,1886.0,32.0,35.0,5.0,47.0,35.0,971.0,171.0
2612,Morten Thorsby,no NOR,CC,Union Berlin,de Bundesliga,26,1996,9.3,297.0,28.0,85.0,118.0,94.0,23.0,297.0,2.0,0.0,0.0,2.0,100.0,115.0,385.0,116.0,0.0,2.0,0.0,15.0,15.0,127.0,21.0
2613,Kristian Thorstvedt,no NOR,CC,Sassuolo,it Serie A,23,1999,12.6,629.0,20.0,97.0,366.0,178.0,36.0,629.0,15.0,7.0,46.7,2.0,13.3,339.0,1778.0,892.0,31.0,19.0,7.0,20.0,11.0,445.0,54.0
2614,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,21,2001,28.3,1667.0,64.0,365.0,946.0,396.0,61.0,1667.0,77.0,46.0,59.7,24.0,31.2,1322.0,8692.0,4400.0,92.0,78.0,18.0,31.0,35.0,1223.0,77.0
2615,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,24,1997,27.9,945.0,35.0,86.0,421.0,454.0,175.0,945.0,92.0,41.0,44.6,32.0,34.8,603.0,3764.0,1865.0,75.0,41.0,47.0,112.0,50.0,717.0,170.0
2616,Alexis Tibidi,fr FRA,"DL,CC",Troyes,fr Ligue 1,18,2003,0.8,25.0,0.0,2.0,13.0,11.0,0.0,25.0,3.0,2.0,66.7,0.0,0.0,20.0,121.0,46.0,1.0,1.0,0.0,1.0,1.0,23.0,4.0
2617,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,25,1997,26.0,1877.0,62.0,436.0,1080.0,382.0,14.0,1875.0,35.0,26.0,74.3,5.0,14.3,952.0,4043.0,2088.0,35.0,25.0,1.0,33.0,15.0,1309.0,56.0
2618,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,8.8,579.0,23.0,153.0,244.0,183.0,15.0,579.0,12.0,3.0,25.0,3.0,25.0,316.0,1802.0,837.0,25.0,12.0,3.0,7.0,0.0,338.0,31.0
2619,Steffen Tigges,de GER,DL,Köln,de Bundesliga,24,1998,17.7,531.0,20.0,45.0,259.0,230.0,85.0,531.0,23.0,10.0,43.5,12.0,52.2,247.0,1262.0,526.0,20.0,7.0,10.0,32.0,21.0,340.0,81.0
2620,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,31.9,2514.0,304.0,1267.0,1222.0,57.0,24.0,2514.0,28.0,20.0,71.4,6.0,21.4,1980.0,11039.0,5931.0,21.0,13.0,0.0,23.0,10.0,1760.0,6.0
2621,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,26,1995,10.4,498.0,48.0,175.0,179.0,151.0,12.0,498.0,9.0,3.0,33.3,5.0,55.6,191.0,721.0,342.0,8.0,6.0,4.0,10.0,6.0,223.0,43.0
2622,Umut Tohumcu,de GER,"CC,DF",Hoffenheim,de Bundesliga,17,2004,3.0,125.0,6.0,26.0,67.0,33.0,1.0,125.0,6.0,1.0,16.7,5.0,83.3,59.0,285.0,106.0,2.0,4.0,0.0,6.0,2.0,60.0,4.0
5247,Karl Toko Ekambi,cm CMR,"DL,CC",Rennes,fr Ligue 1,29,1992,25.8,1156.0,16.0,92.0,491.0,587.0,136.0,1156.0,72.0,38.0,112.30000000000001,28.0,76.4,941.0,5905.0,2305.0,88.0,58.0,40.0,56.0,39.0,920.0,275.0
2625,Corentin Tolisso,fr FRA,CC,Lyon,fr Ligue 1,27,1994,22.6,2164.0,70.0,409.0,1370.0,400.0,23.0,2164.0,18.0,7.0,38.9,7.0,38.9,1748.0,8599.0,3431.0,32.0,43.0,2.0,21.0,17.0,1636.0,52.0
2626,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,27,1994,29.7,1817.0,79.0,630.0,868.0,328.0,23.0,1817.0,13.0,7.0,53.8,6.0,46.2,970.0,5068.0,2834.0,56.0,41.0,3.0,25.0,14.0,1105.0,99.0
2627,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31,1990,30.9,2031.0,161.0,834.0,922.0,297.0,43.0,2031.0,15.0,6.0,40.0,9.0,60.0,1095.0,4596.0,2514.0,21.0,42.0,0.0,21.0,5.0,1291.0,29.0
2628,Raúl de Tomás,es ESP,DL,Rayo Vallecano,es La Liga,27,1994,8.9,275.0,12.0,21.0,106.0,152.0,43.0,273.0,29.0,17.0,58.6,8.0,27.6,205.0,917.0,332.0,13.0,7.0,5.0,29.0,19.0,231.0,51.0
2629,Tiago Tomás,pt POR,"DL,CC",Stuttgart,de Bundesliga,20,2002,14.3,510.0,8.0,57.0,199.0,259.0,55.0,510.0,58.0,19.0,32.8,29.0,50.0,322.0,1677.0,812.0,31.0,17.0,16.0,43.0,25.0,382.0,95.0
2630,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,23,1998,7.4,557.0,26.0,138.0,293.0,130.0,17.0,557.0,4.0,1.0,25.0,2.0,50.0,311.0,1380.0,624.0,14.0,7.0,1.0,7.0,4.0,344.0,28.0
2631,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,33,1989,3.8,208.0,34.0,142.0,59.0,7.0,3.0,208.0,1.0,1.0,100.0,0.0,0.0,117.0,429.0,220.0,1.0,1.0,0.0,2.0,1.0,130.0,1.0
2632,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,24,1997,30.7,2218.0,243.0,1089.0,1078.0,63.0,14.0,2218.0,6.0,3.0,50.0,1.0,16.7,1258.0,6315.0,3346.0,26.0,6.0,0.0,9.0,3.0,1423.0,10.0
2633,Sandro Tonali,it ITA,CC,Milan,it Serie A,22,2000,30.1,1836.0,48.0,356.0,1007.0,491.0,33.0,1836.0,23.0,9.0,39.1,10.0,43.5,937.0,5641.0,2809.0,61.0,40.0,2.0,41.0,9.0,1154.0,86.0
2634,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,32,1990,0.2,8.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2635,Ivan Toney,eng ENG,DL,Brentford,eng Premier League,26,1996,32.8,1219.0,50.0,141.0,529.0,557.0,156.0,1212.0,54.0,16.0,29.6,29.0,53.7,625.0,2463.0,724.0,14.0,21.0,8.0,100.0,47.0,889.0,165.0
2636,Pablo Torre,es ESP,"DL,CC",Barcelona,es La Liga,19,2003,1.6,114.0,3.0,12.0,49.0,55.0,1.0,114.0,7.0,3.0,42.9,2.0,28.6,69.0,313.0,162.0,4.0,6.0,0.0,5.0,4.0,87.0,16.0
